,0
/en/library/transcripts/661209bg-new-york/,"[['[Bg 9.22]', '[Bg 9.21]', '[Bg 9.21]', '[Bg 9.21]', '[Bg 6.21]', '[Bg 9.29]', '[Bg 4.11]', '[Bg 3.8]', '[Bg 9.23]', '[Bg 7.23]', '[Bg 4.9]', '[Bg 15.6]', '[SB 7.5.30]', '[SB 1.1.1]']]"
/en/library/transcripts/661209cc-new-york/,"[['[Bg 2.40]', '[Bg 7.20]', '[Bg 7.22]', '[Bg 7.23]', '[Bg 7.20]', '[Bg 4.2]', '[Bg 15.15]', '[Bg 4.9]', '[Bg 15.15]', '[Bg 7.19]']]"
/en/library/transcripts/661210cc-new-york/,"[['[Bg 7.7]', '[Bg 10.12]', '[Bg 4.2]', '[Bg 18.61]', '[Bg 7.3]', '[SB 1.2.11]', '[SB 1.2.11]']]"
/en/library/transcripts/661211cc-new-york/,"[['[Bg 18.61]', '[Bg 18.54]', '[Bg 9.11]', '[Bg 3.27]']]"
/en/library/transcripts/661212bg-new-york/,"[['[Bg 9.23]', '[Bg 9.24]', '[Bg 4.9]', '[Bg 7.14]', '[Bg 7.14]', '[SB 5.18.12]']]"
/en/library/transcripts/661212cc-new-york/,"[['[Bg 5.29]', '[Bg 4.7]', '[Bg 4.8]', '[SB 1.3.28]', '[SB 1.3.28]', '[SB 6.3.19]', '[SB 1.3.28]']]"
/en/library/transcripts/661213cc-new-york/,"[['[Bg 10.42]', '[Bg 10.42]']]"
/en/library/transcripts/661215cc-new-york/,"[['[Bg 18.61]', '[Bg 4.11]', '[SB 1.1.1]']]"
/en/library/transcripts/661216bg-new-york/,"[['[Bg 9.26]', '[Bg 5.29]', '[Bg 9.27]', '[Bg 9.27]']]"
/en/library/transcripts/661216cc-new-york/,[['[Bg 18.61]']]
/en/library/transcripts/661217cc-new-york/,"[['[Bg 4.7]', '[Bg 9.10]', '[Bg 7.19]', '[Bg 4.9]', '[SB 11.5.32]']]"
/en/library/transcripts/661218cc-new-york/,"[['[Bg 9.10]', '[Bg 14.4]', '[Bg 8.19]', '[SB 10.84.13]']]"
/en/library/transcripts/661219bg-new-york/,"[['[Bg 9.27]', '[Bg 9.28]', '[Bg 3.9]', '[Bg 18.66]', '[Bg 9.29]', '[Bg 2.40]', '[Bg 10.10]', '[Bg 4.9]', '[SB 1.8.26]', '[SB 7.5.23]', '[SB 7.5.23]', '[SB 10.22.35]']]"
/en/library/transcripts/661219cc-new-york/,"[['[Bg 8.17]', '[Bg 8.19]', '[Bg 9.11]', '[Bg 9.21]', '[Bg 15.7]', '[SB 1.7.4]']]"
/en/library/transcripts/661220cc-new-york/,"[['[Bg 7.16]', '[Bg 4.8]', '[Bg 9.11]']]"
/en/library/transcripts/661221bg-new-york/,"[['[Bg 9.29]', '[Bg 9.30]', '[Bg 9.30]', '[Bg 2.59]', '[Bg 2.20]', '[Bg 12.7]', '[Bg 9.32]', '[Bg 9.32]']]"
/en/library/transcripts/661221cc-new-york/,"[['[Bg 4.8]', '[Bg 8.19]', '[SB 1.3.28]']]"
/en/library/transcripts/661222cc-new-york/,"[['[Bg 8.20]', '[Bg 7.14]', '[Bg 9.11]', '[Bg 7.7]', '[SB 1.3.28]', '[SB 1.3.28]']]"
/en/library/transcripts/661224cc-new-york/,"[['[Bg 4.7]', '[SB 11.5.32]', '[SB 12.3.52]']]"
/en/library/transcripts/661225cc-new-york/,"[['[Bg 7.19]', '[Bg 18.66]', '[Bg 7.25]', '[Bg 4.8]', '[Bg 6.22]', '[Bg 18.66]', '[Bg 9.11]', '[SB 12.3.52]', '[SB 12.3.52]', '[SB 7.5.30]']]"
/en/library/transcripts/661226cc-new-york/,"[['[Bg 7.16]', '[Bg 7.20]', '[Bg 18.61]', '[Bg 15.15]', '[Bg 18.66]', '[Bg 9.30]', '[SB 11.5.32]', '[SB 12.3.51]', '[SB 12.3.52]', '[SB 2.3.10]', '[SB 1.3.43]', '[SB 2.3.10]', '[SB 12.2.6]', '[SB 12.2.3]']]"
/en/library/transcripts/661226bg-new-york/,"[['[Bg 9.34]', '[Bg 3.27]', '[Bg 3.27]', '[Bg 18.61]', '[Bg 2.13]', '[Bg 2.13]', '[Bg 2.22]', '[Bg 8.6]']]"
/en/library/transcripts/661227cc-new-york/,"[['[Bg 7.15]', '[SB 11.5.32]', '[SB 1.3.28]']]"
/en/library/transcripts/661228cc-new-york/,"[['[Bg 4.7]', '[Bg 8.15]', '[Bg 8.11]']]"
/en/library/transcripts/661228bg-new-york/,"[['[Bg 18.65]', '[Bg 18.68]', '[Bg 10.1]', '[Bg 15.7]', '[Bg 14.4]', '[Bg 15.7]', '[SB 1.5.18]']]"
/en/library/transcripts/661229cc-new-york/,"[['[Bg 7.26]', '[Bg 18.61]', '[Bg 8.9]', '[Bg 8.19]', '[Bg 8.19]', '[Bg 9.13]', '[Bg 8.20]', '[SB 7.5.31]', '[SB 1.1.1]']]"
/en/library/transcripts/661230bg-new-york/,"[['[Bg 10.1]', '[Bg 4.3]', '[Bg 9.32]', '[Bg 4.2]', '[Bg 2.7]', '[Bg 10.14]', '[Bg 10.2]', '[Bg 10.2]', '[Bg 10.2]', '[Bg 10.3]', '[Bg 10.3]', '[Bg 5.29]', '[SB 3.25.25]', '[SB 7.5.31]', '[SB 1.8.26]']]"
/en/library/transcripts/661230cc-new-york/,"[['[Bg 7.3]', '[SB 1.1.1]', '[SB 10.84.13]', '[SB 2.1.4]', '[SB 1.1.1]', '[SB 1.3.28]']]"
/en/library/transcripts/670101cc-new-york/,"[['[Bg. 7.26]', '[Bg. 4.1]', '[Bg. 9.4]', '[Bg. 18.66]']]"
/en/library/transcripts/670103cc-new-york/,"[['[Bg. 18.54]', '[Bg. 18.54]', '[Bg. 10.9]', '[Bg 10.3]', '[SB 1.1.10]']]"
/en/library/transcripts/670104bg-new-york/,"[['[Bg. 10.4]', '[Bg. 2.40]', '[SB 1.5.18]', '[SB 11.20.17]', '[SB 1.1.1]', '[SB 1.1.1]']]"
/en/library/transcripts/670104cc-new-york/,"[['[Bg. 9.14]', '[SB 1.1.19]', '[SB 10.12.11]', '[SB 10.12.11]', '[SB 1.1.1]']]"
/en/library/transcripts/670105cc-new-york/,"[['[Bg. 15.6]', '[Bg. 10.36]', '[Bg. 15.6]', '[Bg. 15.1]', '[Bg. 15.6]']]"
/en/library/transcripts/670106bg-new-york/,"[['[Bg. 10.4]', '[Bg. 10.2]', '[Bg. 3.27]', '[Bg. 9.10]', '[Bg. 10.4]', '[SB 11.9.29]', '[SB 11.9.29]', '[SB 2.3.18]']]"
/en/library/transcripts/670106cc-new-york/,"[['[Bg. 8.16]', '[Bg. 9.11]', '[SB 5.5.8]', '[SB 5.18.12]', '[SB 5.18.12]']]"
/en/library/transcripts/670107cc-new-york/,"[['[Bg. 9.22]', '[Bg. 10.36]', '[Bg. 15.15]', '[SB 3.33.7]']]"
/en/library/transcripts/670108cc-new-york/,"[['[Bg. 7.19]', '[Bg. 9.11]', '[Bg. 9.11]', '[Bg. 2.13]', '[Bg. 4.7]', '[Bg. 4.8]', '[Bg. 9.4]', '[SB 3.25.25]']]"
/en/library/transcripts/670109cc-new-york/,"[['[Bg. 3.37]', '[SB 11.26.26]']]"
/en/library/transcripts/670110cc-new-york/,"[['[Bg. 7.27]', '[SB 2.4.17]']]"
/en/library/transcripts/670111bg-new-york/,"[['[Bg. 10.8]', '[Bg. 10.8]', '[Bg. 14.4]']]"
/en/library/transcripts/670115ccny/,"[['[Bg. 7.19]', '[Bg. 2.59]', '[SB 11.5.3]', '[SB 10.2.32]', '[SB 10.2.32]']]"
/en/library/transcripts/670116cc-new-york/,"[['[Bg 14.27]', '[Bg. 9.11]', '[SB 1.7.4]', '[SB 1.7.5]']]"
/en/library/transcripts/670120ccsf/,"[['[Bg. 9.11]', '[SB 10.14.4]', '[SB 10.14.4, Cc. Madhya 22.22]', '[SB 10.14.4, Cc. Madhya 22.22]']]"
/en/library/transcripts/670121cc-san-francisco/,"[['[Bg. 7.19]', '[Bg. 7.26]', '[Bg. 7.13]', '[SB 10.14.4, Cc. Madhya 22.22]', '[SB 10.14.4, Cc. Madhya 22.22]', '[SB 10.2.32]', '[SB 10.2.26]', '[SB 10.2.32]', '[SB 10.2.32]', '[SB 7.9.19]', '[SB 10.2.32]']]"
/en/library/transcripts/670122cc-san-francisco/,"[['[Bg. 18.66]', '[Bg. 10.12]', '[Bg. 7.19]', '[Bg. 7.19]', '[Bg. 18.61]', '[Bg. 12.5]', '[Bg. 18.66]', '[SB 10.2.32]', '[SB 10.14.4]', '[SB 10.2.32]', '[SB 1.1.1]', '[SB 3.9.3, Cc. Madhya 25.36]', '[SB 3.9.3, Cc. Madhya 25.38]']]"
/en/library/transcripts/670123cc-san-francisco/,"[['[Bg. 7.7]', '[Bg. 9.11]', '[Bg. 9.11]', '[Bg. 16.19, Cc. Madhya 25.40]', '[SB 3.9.3, Cc. Madhya 25.36]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 5.5.5]', '[SB 3.9.4, Cc. Madhya 25.38]']]"
/en/library/transcripts/670124cc-san-francisco/,"[['[Bg. 16.19, Cc. Madhya 25.40]', '[Bg. 1.1]', '[SB 1.1.1]']]"
/en/library/transcripts/670205cc-san-francisco/,[[]]
/en/library/transcripts/670207cc-san-francisco/,"[['[SB 11.2.47]', '[SB 11.2.46]', '[SB 11.2.46]']]"
/en/library/transcripts/670208cc-san-francisco/,"[['[Bg. 8.19]', '[Bg. 7.26]', '[SB 1.1.1]', '[SB 1.1.1]']]"
/en/library/transcripts/670209cc-san-francisco/,"[['[Bg. 2.7]', '[Bg. 2.41]', '[Bg. 15.15]', '[Bg. 18.66]', '[Bg. 7.19]', '[Bg. 2.41]']]"
/en/library/transcripts/670217cc-san-francisco/,"[['[Bg. 15.15]', '[Bg. 18.61]', '[SB 1.1.1]', '[SB 6.3.19]']]"
/en/library/transcripts/670218cc-san-francisco/,"[['[Bg. 2.20]', '[Bg. 10.12]', '[Bg. 9.10]', '[Bg. 7.14]', '[Bg. 7.8]', '[Bg. 10.42]', '[SB 11.9.29]', '[SB 10.2.32]']]"
/en/library/transcripts/670223cc-san-francisco/,"[['[Bg. 4.9]', '[Bg. 4.9]']]"
/en/library/transcripts/670224cc-san-francisco/,"[['[Bg. 7.5]', '[Bg. 18.54]', '[Bg. 18.54]', '[SB 1.1.1]']]"
/en/library/transcripts/670303sb-san-francisco/,"[['[Bg. 15.7]', '[Bg. 2.18]', '[Bg. 4.2]', '[Bg. 7.15]', '[SB 7.6.1]', '[SB 7.6.1]', '[SB 7.6.1]', '[SB 5.5.18]', '[SB 4.8.41, Cc. Ādi 1.90]', '[SB 4.8.41]', '[SB 11.3.21]', '[SB 2.1.3]', '[SB 11.3.21]', '[SB 11.3.21]']]"
/en/library/transcripts/670310sb-san-francisco/,"[['[Bg. 13.3]', '[Bg. 18.61]', '[Bg. 15.15]', '[Bg. 8.19]', '[Bg. 15.15]', '[Bg. 7.14]', '[SB 7.6.22]', '[SB 7.6.22]', '[SB 7.6.23]', '[SB 7.7.23]', '[SB 7.7.23]', '[SB 7.6.24]', '[SB 7.6.25]', '[SB 7.6.25]', '[SB 7.6.26]', '[SB  1.2.6]']]"
/en/library/transcripts/670313sb-san-francisco/,"[['[Bg. 18.54]', '[Bg. 2.45]', '[Bg. 14.26]', '[Bg. 9.22]', '[SB 7.7.25]', '[SB 7.5.5]', '[SB 7.5.5]', '[SB 10.14.3]', '[SB 7.7.25]', '[SB 7.6.26]', '[SB 7.6.27]', '[SB 7.6.28]']]"
/en/library/transcripts/670315sb-san-francisco/,"[['[Bg. 8.7]', '[Bg. 4.34]', '[Bg. 4.2]', '[Bg. 10.12]', '[Bg. 18.66]', '[Bg. 4.34]', '[SB 7.7.29]', '[SB 7.7.29]', '[SB 7.7.29]', '[SB 7.7.30]', '[SB 7.7.30]', '[SB 11.5.32]']]"
/en/library/transcripts/670316pu-san-francisco/,"[['[SB 3.25.25]', '[SB 7.5.23]', '[SB 7.5.23]']]"
/en/library/transcripts/670317sb-san-francisco/,"[['[Bg. 5.18]', '[Bg. 4.7]', '[SB 7.7.30]', '[SB 7.7.32]', '[SB 11.2.47]', '[SB 11.2.46]', '[SB 7.7.32]', '[SB 7.7.33]', '[SB 7.7.34]', '[SB 3.29.11]', '[SB 7.7.35]', '[SB 7.7.35]']]"
/en/library/transcripts/670318cc-san-francisco/,[[]]
/en/library/transcripts/670322sb-san-francisco/,"[['[Bg. 16.6]', '[Bg. 2.17]', '[SB 7.7.46]', '[SB 7.7.46]', '[SB 1.1.1]']]"
/en/library/transcripts/670326sb-san-francisco/,"[['[Bg. 12.5]', '[Bg. 7.19]', '[Bg. 10.8]', '[SB 1.2.12]', '[SB 1.2.12]', '[SB 1.2.13]', '[SB 1.2.13]', '[SB 1.2.13]', '[SB 1.2.14]', '[SB 1.2.11]', '[SB 1.2.14]', '[SB 7.5.23]']]"
/en/library/transcripts/670327sb-san-francisco/,"[['[Bg. 13.9]', '[Bg. 8.16]', '[Bg. 10.10]', '[SB 1.2.14]', '[SB 1.2.15]', '[SB 1.8.26]', '[SB 1.2.15]', '[SB 1.2.16]', '[SB 1.2.16]', '[SB 1.2.16]', '[SB 1.2.16]', '[SB 1.2.16]']]"
/en/library/transcripts/670329sb-san-francisco/,"[['[Bg. 2.20]', '[Bg. 8.6]', '[Bg. 18.61]', '[Bg. 15.7]', '[Bg. 14.4]', '[Bg. 15.15]', '[Bg. 18.54]', '[Bg. 6.22]', '[Bg. 2.50]', '[Bg. 2.50]', '[Bg. 2.50]', '[Bg. 2.51]', '[Bg. 13.9]', '[Bg. 13.9]', '[Bg. 2.51]', '[Bg. 2.18]', '[SB 1.2.17]', '[SB 1.2.17]', '[SB 1.2.17]', '[SB 1.2.17]', '[SB 1.2.17]', '[SB 1.2.18]', '[SB 1.2.19]', '[SB 1.2.17]', '[SB 1.2.18]', '[SB 1.2.20]', '[SB 7.5.5]', '[SB 1.2.17]']]"
/en/library/transcripts/670329le-san-francisco/,"[['[Bg. 7.3]', '[Bg. 7.3]']]"
/en/library/transcripts/670331bg-san-francisco/,"[['[Bg. 10.8]', '[Bg. 9.30]']]"
/en/library/transcripts/670405lc-san-francisco/,[[]]
/en/library/transcripts/670415cc-new-york/,"[['[Bg. 1.1]', '[Bg. 18.65]', '[Bg. 7.11]', '[Bg. 10.8]', '[Bg. 7.15]', '[Bg. 10.8]', '[Bg. 4.9]', '[SB 6.3.19]', '[SB 6.3.19]', '[SB 1.1.1]']]"
/en/library/transcripts/670416cc-new-york/,"[['[Bg. 15.7]', '[Bg. 7.14]', '[Bg. 9.10]', '[Bg. 4.6]', '[Bg. 4.7]', '[Bg. 4.8]', '[Bg. 9.26]', '[Bg. 2.20]', '[SB 1.2.11]']]"
/en/library/transcripts/680108cc-los-angeles/,"[['[Bg. 14.4]', '[Bg. 14.4]', '[Bg. 10.8]', '[SB 1.1.1]', '[SB 1.1.1]', '[SB 1.1.1]', '[SB 1.5.2]']]"
/en/library/transcripts/680110sb-los-angeles/,"[['[Bg. 3.42]', '[Bg. 3.42]', '[Bg. 4.13]', '[SB 1.5.2]', '[SB 7.5.30]', '[SB 1.5.2]', '[SB 1.5.3]', '[SB 1.4.25]', '[SB 1.1.1]', '[SB 12.3.52]', '[SB 12.3.52]', '[SB 1.5.3]', '[SB 1.5.3]', '[SB 1.1.1]']]"
/en/library/transcripts/680202cc-los-angeles/,[['[SB 1.8.26]']]
/en/library/transcripts/680306sb-san-francisco/,"[['[Bg. 4.11]', '[Bg. 15.15]', '[Bg. 6.20-23]', '[Bg. 9.31]', '[SB 7.6.1]', '[SB 7.5.31]', '[SB 7.5.31]', '[SB 10.88.8]']]"
/en/library/transcripts/680309sb-san-francisco/,[['[SB 12.3.52]']]
/en/library/transcripts/680309iv-san-francisco/,"[['[Bg. 8.17]', '[Bg. 8.16]', '[Bg. 9.26]', '[SB 7.5.23]']]"
/en/library/transcripts/680310insf/,"[['[Bg. 2.62]', '[SB 10.14.58]']]"
/en/library/transcripts/680312ivsf/,[[]]
/en/library/transcripts/680313tasf/,[[]]
/en/library/transcripts/680315sbsf/,"[['[Bg 15.7]', '[SB 7.6.1]', '[SB 7.6.1]', '[SB 7.6.1]', '[SB 7.6.2]', '[SB 7.6.2]']]"
/en/library/transcripts/680316le-san-francisco/,[['[Bg. 18.65]']]
/en/library/transcripts/680317bgsf/,"[['[Bg. 7.1]', '[Bg. 8.7]', '[Bg. 4.13]', '[Bg. 7.1]', '[Bg. 14.4]', '[Bg. 7.1]', '[Bg. 7.1]', '[Bg. 9.4]', '[Bg. 7.1]', '[Bg. 7.1]', '[Bg. 7.1]', '[SB 1.1.1]']]"
/en/library/transcripts/680318sbsf/,"[['[Bg. 7.26]', '[Bg. 10.12]', '[Bg. 10.10]', '[Bg. 10.10]', '[Bg. 4.2]', '[Bg. 4.2]', '[Bg. 9.25]', '[SB 12.2.1]', '[SB 12.2.1]', '[SB 12.2.2]', '[SB 12.2.2]', '[SB 12.2.3]', '[SB 12.2.3]', '[SB 12.2.4]', '[SB 12.2.4]', '[SB 1.1.1]']]"
/en/library/transcripts/680323mw-san-francisco/,"[['[Bg. 14.18]', '[Bg. 8.8]']]"
/en/library/transcripts/680324in-san-francisco/,"[['[Bg. 18.42]', '[Bg. 4.13]', '[Bg. 4.13]']]"
/en/library/transcripts/680325r1-san-francisco/,"[['[Bg. 8.6]', '[SB 2.9.1]']]"
/en/library/transcripts/680326bg-san-francisco/,"[['[Bg. 7.1]', '[Bg. 18.78]', '[Bg. 18.78]', '[SB 1.3.28]']]"
/en/library/transcripts/680327mw-san-francisco/,"[['[Bg. 7.28]', '[Bg. 7.28]', '[SB 1.2.6]', '[SB 1.2.13]']]"
/en/library/transcripts/680328sb-san-francisco/,"[['[Bg. 18.66]', '[Bg. 9.10]', '[Bg. 9.26]', '[Bg. 9.26]', '[SB 1.3.1]']]"
/en/library/transcripts/680402le-san-francisco/,[['[Bg. 2.13]']]
/en/library/transcripts/680504sb-boston/,"[['[Bg. 8.8]', '[Bg. 4.34]', '[Bg. 2.20]', '[Bg. 2.59]', '[Bg. 10.33]', '[SB 5.5.1]', '[SB 5.5.1]', '[SB 5.5.1]', '[SB 5.5.1]', '[SB 5.5.2]', '[SB 5.5.2]', '[SB 5.5.2]', '[SB 5.5.2]', '[SB 5.5.2]', '[SB 5.5.2]', '[SB 6.3.20]', '[SB 5.5.3]', '[SB 5.5.3]', '[SB 5.5.1]']]"
/en/library/transcripts/680506r1-boston/,[[]]
/en/library/transcripts/680506in-boston/,"[['[Bg. 18.61]', '[Bg. 10.10]', '[Bg. 9.29]', '[Bg. 9.29]', '[Bg. 10.10]', '[Bg. 6.1]', '[Bg. 4.13]', '[Bg. 18.54]', '[Bg. 7.19]', '[SB 1.1.1]', '[SB 11.3.21]', '[SB 11.3.21]', '[SB 2.1.2]', '[SB 11.3.21]', '[SB 7.11.35]', '[SB 1.2.11]', '[SB 1.2.7]']]"
/en/library/transcripts/680508le-boston/,"[['[Bg. 3.42]', '[Bg. 13.9]', '[Bg. 8.15]', '[Bg. 2.13]', '[Bg. 2.13]', '[Bg. 9.25]', '[Bg. 8.17]', '[Bg 8.16]', '[Bg. 18.54]', '[Bg. 4.7]', '[Bg. 18.66]', '[Bg. 2.22]', '[Bg. 15.6]', '[Bg. 8.19]', '[Bg. 9.4]', '[Bg. 2.20]', '[SB 5.5.5]', '[SB 10.84.13]', '[SB 1.2.6]', '[SB 1.2.6]']]"
/en/library/transcripts/680510le-boston/,"[['[Bg. 2.17]', '[Bg. 2.20]', '[Bg. 18.54]', '[SB 5.5.5]', '[SB 10.2.32]', '[SB 10.84.13]', '[SB 10.84.13]']]"
/en/library/transcripts/680521in-boston/,"[['[Bg. 9.32]', '[Bg. 7.14]', '[Bg. 10.10]', '[Bg. 18.55]', '[Bg. 9.32]']]"
/en/library/transcripts/680603bgmon/,"[['[Bg. 7.3]', '[Bg. 7.3]', '[Bg. 7.3]', '[Bg. 18.66]', '[Bg. 13.9]', '[Bg. 8.15]', '[Bg. 8.15]', '[Bg. 8.15]', '[Bg. 1.1]', '[Bg. 18.65]', '[Bg. 9.14]', '[Bg. 9.13]', '[Bg. 9.14]', '[Bg. 8.8]', '[Bg. 15.6]', '[Bg. 8.19]', '[Bg. 9.13]', '[SB 10.14.58]', '[SB 10.14.58]', '[SB 5.5.1]', '[SB 7.9.45]', '[SB 5.5.1]', '[SB 5.5.1]', '[SB 5.5.1]']]"
/en/library/transcripts/680610sb-montreal/,"[['[Bg. 9.10]', '[Bg. 2.22]', '[Bg. 2.20]', '[Bg. 2.11]', '[Bg. 2.11]', '[Bg. 4.7]', '[Bg. 4.8]', '[Bg. 18.54]', '[Bg. 7.19]', '[Bg. 4.11]', '[Bg. 9.25]', '[Bg. 3.27]', '[Bg. 18.66]', '[Bg. 18.66]', '[Bg. 18.46]', '[Bg. 1.1]', '[SB 7.6.1]', '[SB 1.2.13]', '[SB 1.2.13]', '[SB 1.2.13]', '[SB 1.2.13]', '[SB 1.1.1]', '[SB 7.6.1]', '[SB 7.6.9]', '[SB 7.6.1]', '[SB 7.6.9]', '[SB 7.6.9]', '[SB 7.6.3]', '[SB 7.6.3]']]"
/en/library/transcripts/680610bg-montreal/,"[['[Bg. 4.5]', '[Bg 4.5]', '[Bg. 9.11]', '[Bg. 18.61]', '[Bg. 18.61]', '[Bg. 10.21]', '[Bg. 8.17]', '[Bg. 8.16]', '[Bg. 15.6]', '[Bg. 8.17]', '[Bg. 8.17]', '[Bg. 4.7]', '[Bg. 10.8]', '[Bg. 18.54]', '[SB 10.14.3]', '[SB 11.5.32]', '[SB 10.8.13]', '[SB 2.9.33]', '[SB 1.1.1]', '[SB 1.3.28]']]"
/en/library/transcripts/680611le-montreal/,"[['[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 6.47]', '[Bg. 18.61]', '[Bg. 4.9]', '[Bg. 8.19]', '[Bg. 8.19]', '[Bg. 10.10]', '[Bg. 4.9]', '[Bg. 18.66]', '[SB 7.5.31]']]"
/en/library/transcripts/680612sb-montreal/,"[['[Bg. 6.1]', '[Bg. 6.47]', '[Bg. 10.10]', '[SB 7.6.1]', '[SB 12.13.1]', '[SB 12.13.1]']]"
/en/library/transcripts/680613bg-montreal/,"[['[Bg. 4.7]', '[Bg. 4.6]', '[Bg. 4.7]', '[Bg. 4.7]', '[Bg. 18.66]', '[Bg. 18.66]', '[Bg. 4.7]', '[Bg. 4.7]', '[Bg. 7.3]', '[Bg. 9.10]', '[Bg. 9.10]', '[SB 1.2.13]', '[SB 1.2.6]', '[SB 1.3.24]', '[SB 12.3.52]', '[SB 5.5.5]']]"
/en/library/transcripts/680614bg-montreal/,"[['[Bg. 4.8]', '[Bg. 9.10]', '[Bg. 9.10]', '[Bg. 9.10]', '[Bg. 4.8]', '[Bg. 7.15]', '[Bg. 7.15]', '[Bg. 13.9]', '[Bg. 7.15]', '[Bg. 7.15]', '[Bg. 8.16]', '[Bg. 7.15]', '[Bg. 7.15]', '[Bg. 4.8]', '[Bg. 18.66]', '[Bg. 7.19]', '[Bg. 7.19]', '[Bg. 2.17]', '[Bg. 8.6]', '[Bg. 18.66]', '[Bg. 7.19]', '[SB 6.3.19]', '[SB 1.5.18]', '[SB 1.5.18]', '[SB 7.5.31]', '[SB 7.5.30]', '[SB 1.2.6]']]"
/en/library/transcripts/680615le-montreal/,"[['[Bg. 18.54]', '[Bg. 18.54]', '[Bg. 14.4]', '[SB 10.84.13]', '[SB 5.5.5]']]"
/en/library/transcripts/680616sb-montreal/,"[['[Bg. 2.13]', '[Bg. 6.21]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 18.73]', '[Bg. 4.11]', '[Bg. 4.2]', '[SB 7.6.3]', '[SB 7.6.1]', '[SB 5.5.1]', '[SB 7.6.3]', '[SB 7.6.4]', '[SB 7.6.3]', '[SB 7.6.4]', '[SB 7.6.4]', '[SB 7.6.5]', '[SB 7.6.6]', '[SB 7.6.7]', '[SB 7.6.7]', '[SB 7.6.8]', '[SB 7.6.8]', '[SB 5.5.1]', '[SB 6.17.28]']]"
/en/library/transcripts/680620sb-montreal/,"[['[Bg. 7.10]', '[Bg. 2.20]', '[Bg. 2.13]', '[Bg. 18.61]', '[SB 1.4.25]', '[SB 1.4.25]', '[SB 2.1.1]', '[SB 2.1.1]', '[SB 2.1.1]', '[SB 1.2.17]', '[SB 1.2.17]', '[SB 2.1.1]']]"
/en/library/transcripts/680623sb-montreal/,"[['[Bg. 4.13]', '[Bg. 18.66]', '[Bg. 9.10]', '[Bg. 4.9]', '[Bg. 7.3]', '[Bg. 7.3]', '[Bg. 18.55]', '[Bg. 18.66]', '[Bg. 18.61]', '[SB 7.6.6]', '[SB 7.6.6]', '[SB 7.6.7]', '[SB 7.6.8]', '[SB 7.6.9]', '[SB 1.2.13]', '[SB 7.5.31]', '[SB 7.5.31]', '[SB 2.9.31]', '[SB 7.5.23]']]"
/en/library/transcripts/680626ip-montreal/,"[['[Bg. 2.7]', '[Bg. 2.11]', '[Bg. 2.11]', '[Bg. 15.7]', '[Bg. 15.15]', '[Bg. 18.61]', '[Bg. 10.10]', '[Bg. 15.15]', '[Bg. 4.3]', '[Bg. 10.14]', '[SB 5.5.8]', '[SB 5.5.8]', '[SB 5.5.8]', '[SB 10.84.13]']]"
/en/library/transcripts/680629bs-montreal/,"[['[Bg. 13.3]', '[Bg. 3.27]', '[Bg. 3.27]']]"
/en/library/transcripts/680630kt-montreal/,[[]]
/en/library/transcripts/680701sb-montreal/,"[['[Bg. 18.66]', '[Bg. 7.15]', '[SB 7.9.8]', '[SB 7.5.5]', '[SB 7.5.5]', '[SB 7.9.8]']]"
/en/library/transcripts/680702sb-montreal/,"[['[Bg. 18.66]', '[Bg. 6.47]', '[Bg. 7.19]', '[Bg. 7.19]', '[Bg. 9.27]', '[Bg. 18.66]', '[Bg. 6.47]', '[Bg. 7.28]', '[Bg. 18.54]', '[SB 7.9.8]', '[SB 1.2.13]', '[SB 1.2.13]', '[SB 1.1.1]', '[SB 11.19.21]', '[SB 10.12.11]', '[SB 5.12.12]']]"
/en/library/transcripts/680704sb-montreal/,"[['[SB 7.9.9]', '[SB 1.2.6]', '[SB 1.2.8]']]"
/en/library/transcripts/680706sb-montreal/,"[['[Bg. 7.4]', '[Bg. 18.55]', '[Bg. 18.54]', '[Bg. 18.54]', '[Bg. 7.3]', '[Bg. 9.26]', '[Bg. 18.66]', '[Bg. 9.32]', '[Bg. 2.45]', '[Bg. 14.26]', '[SB 7.9.9]', '[SB 7.5.5]', '[SB 7.9.9]', '[SB 7.9.10]', '[SB 7.9.10]', '[SB 7.9.10]', '[SB 4.8.41, Cc. Ādi 1.90]', '[SB 1.2.6]', '[SB 1.2.8]', '[SB 1.1.2]']]"
/en/library/transcripts/680709sb-montreal/,"[['[Bg. 18.66]', '[Bg. 18.42]', '[Bg. 18.42]', '[Bg. 18.42]', '[Bg. 18.42]', '[Bg. 9.30]', '[Bg. 9.2]', '[Bg. 9.2]', '[SB 7.9.10]', '[SB 6.3.20]', '[SB 7.9.10]', '[SB 5.18.12]', '[SB 1.2.17]', '[SB 1.2.17]', '[SB 2.4.18]']]"
/en/library/transcripts/680710sb-montreal/,"[['[Bg. 4.13]', '[Bg. 18.42]', '[Bg. 2.14]', '[Bg. 2.59]', '[Bg. 2.59]', '[Bg. 15.15]', '[Bg. 6.22]', '[SB 7.9.10]', '[SB 6.17.28]', '[SB 7.9.10]', '[SB 1.2.13]', '[SB 5.18.12]']]"
